machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,0.125,8,4,4194304,8,66.3225,60.6767,75.1485,6.45505,1,4.04743,73.6536,65.1064,1.50797,0,1.22523,1,rsweep,s4,0.0205433
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,0.125,8,16,16777216,2,67.9002,61.8633,74.7446,7.31394,1,3.95338,74.7257,66.5526,1.29643,0,0.929904,1,rsweep,s4,0.0174424
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,0.125,8,64,33554432,1,70.1833,60.4997,79.5591,12.6028,1,3.82478,76.9531,68.1028,1.27053,0,0.855536,1,rsweep,s4,0.0168544
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.125,8,4,4194304,32,304.917,273.523,324.828,4.13989,0,3.52142,338.756,300.891,6.12267,0,4.44733,1,rsweep,s4,0.0183324
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.125,8,16,16777216,8,302.988,292.178,318.091,3.55581,0,3.54384,334.012,300.818,5.23419,0,3.72467,1,rsweep,s4,0.0156896
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.125,8,64,67108864,2,304.355,276.756,335.921,8.98588,1,3.52792,326.489,300.167,5.03381,0,3.30237,1,rsweep,s4,0.0154126
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.125,8,256,134217728,1,284.558,270.329,301.737,3.2199,0,3.77337,316.102,276.942,5.05416,0,3.2404,1,rsweep,s4,0.0159586
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,0.25,8,4,4194304,1,2.71307,2.53418,3.75504,9.1936,1,6.18386,2.98547,2.4302,0.205808,0,0.051712,1,rsweep,s8,0.0663261
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,0.25,8,4,4194304,4,16.0436,12.8163,18.3455,22.1039,1,4.18291,17.7825,15.5952,0.759744,0,0.375184,1,rsweep,s8,0.0432086
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,0.25,8,16,16777216,1,13.4421,11.8443,17.9588,26.1117,1,4.99243,14.8792,12.5736,0.644048,0,0.207376,1,rsweep,s8,0.0444032
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,0.25,8,4,4194304,16,63.8702,59.1395,74.8518,7.42176,1,4.20283,70.8136,61.8979,3.22578,0,1.50458,1,rsweep,s8,0.0453452
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,0.25,8,16,16777216,4,65.2355,58.4985,71.3167,8.68679,1,4.11487,71.5673,63.9865,2.57723,0,0.824784,1,rsweep,s8,0.0360974
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,0.25,8,64,67108864,1,69.3133,62.5165,78.4897,8.90041,1,3.87278,76.0068,66.2839,2.52074,0,0.657664,1,rsweep,s8,0.0332575
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.25,8,4,4194304,64,282.745,263.058,314.838,5.08101,1,3.79756,314.087,276.278,12.6332,0,5.58707,1,rsweep,s8,0.0395978
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.25,8,16,16777216,16,301.583,285.651,326.363,4.69838,0,3.56036,333.872,298.491,10.3886,0,3.39354,1,rsweep,s8,0.0311003
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.25,8,64,67108864,4,297.792,273.014,332.631,10.692,1,3.60568,324.007,294.349,10.2005,0,2.57558,1,rsweep,s8,0.0314019
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.25,8,256,268435456,1,286.53,265.095,313.712,3.80364,0,3.7474,318.288,275.22,10.0098,0,2.40955,1,rsweep,s8,0.0314354
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,0.5,8,4,4194304,8,12.052,10.733,13.3968,10.9674,1,5.56829,13.3432,10.9242,1.61144,0,0.530544,1,rsweep,f16,0.120976
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,0.5,8,16,16777216,2,14.3867,11.6675,16.4776,21.0884,1,4.66464,15.9544,13.5583,1.29693,0,0.252608,1,rsweep,f16,0.0841847
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,0.5,8,64,33554432,1,14.7332,11.6528,17.4054,22.5166,1,4.55495,16.3195,13.3132,1.26906,0,0.197232,1,rsweep,f16,0.0778
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.5,8,4,4194304,128,286.638,269.855,317.623,4.91473,0,3.74599,307.819,269.871,25.9247,0,8.05826,1,rsweep,f16,0.0836754
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.5,8,16,16777216,32,263.27,251.101,304.084,4.96345,0,4.07849,292.478,259.327,21.0188,0,4.20626,1,rsweep,f16,0.0716196
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.5,8,64,67108864,8,291.979,275.978,304.416,2.8781,0,3.67746,323.161,288.205,20.3271,0,3.08269,1,rsweep,f16,0.062741
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,0.5,8,256,268435456,2,284.158,264.637,313.885,5.80637,1,3.77868,308.407,273.455,20.0073,0,2.81507,1,rsweep,f16,0.0648491
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,1,8,4,4194304,4,4.29203,4.05464,4.52309,1.42804,0,3.90892,4.70462,3.9324,0.63944,0,0,1,rsweep,f32,0.136273
