# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.transforms: matrix
# config.methods: both
# config.n: 8192
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 1; 2; 4; 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/r2_gen4_matrix_tsweep_7800x3d_4070tis.csv
# calibration.timestamp: 2026-07-23T00:34:22+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '210 MHz', 'clocks_mem': '405 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 35.86
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,nchw_nhwc_quant,8192,s8,0.25,1,16,16777216,16,21.6642,21.2933,22.8694,2.09449,0,12.3907,21.183,18.891,10.1048,1.60973,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,8192,s8,0.25,1,64,67108864,1,251.445,240.348,269.503,5.79933,1,1.06757,246.061,243.451,9.87499,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,nchw_nhwc_quant,8192,s8,0.25,1,64,67108864,4,24.3356,23.0663,27.107,4.78111,0,11.0306,23.7814,19.6783,10.0604,1.67677,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,nchw_nhwc_quant,8192,s8,0.25,1,256,268435456,1,30.1686,29.293,31.4457,1.82468,0,8.89784,29.4828,18.0995,10.0312,1.6363,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,1,4,4194304,32,16.7554,14.6265,19.1825,11.8656,1,16.0208,16.3659,15.2441,5.28608,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,8192,f16,0.5,1,4,4194304,64,27.0108,22.609,32.0931,10.9258,1,9.93808,26.3834,23.918,10.5514,0.743776,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,1,16,16777216,8,17.5714,14.6774,30.958,20.0124,1,15.2768,17.1613,16.5225,5.0807,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,8192,f16,0.5,1,16,16777216,16,36.3642,22.1566,45.1288,32.1417,1,7.38186,35.4364,34.0967,10.1225,0.707696,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,1,64,67108864,2,19.0287,17.4205,21.6003,8.13546,1,14.1069,18.576,16.3211,5.00469,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,8192,f16,0.5,1,64,67108864,4,27.6679,23.5281,35.0821,16.6395,1,9.70205,27.0331,23.501,10.0843,0.745824,0,1,matrix,f16
