machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,nchw_nhwc_quant,2048,s8,0.25,1,4,4194304,1,34.4999,34.2223,34.5852,0.20087,0,0.486298,34.4932,34.1433,0.338016,0,0,1,matrix,s8,0.00980238
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,nchw_nhwc_quant,2048,s8,0.25,1,4,4194304,4,2.84993,2.81984,2.88613,0.675319,0,5.88689,2.84259,2.27675,1.31309,0.185824,0,1,matrix,s8,0.461964
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,nchw_nhwc_quant,2048,s8,0.25,1,4,4194304,4,1.49878,1.49757,1.51662,0.338423,0,11.1939,1.49296,0,1.29858,0.182016,0,1,matrix,s8,0.870058
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,nchw_nhwc_quant,2048,s8,0.25,1,4,4194304,4,1.36837,1.36653,1.37341,0.323442,0,12.2607,1.36277,0,1.29816,0.217488,0,1,matrix,s8,0.952601
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,nchw_nhwc_quant,2048,s8,0.25,1,16,16777216,1,2.75312,2.71191,2.78311,1.52052,0,6.09388,2.7461,1.2562,1.29992,0.182064,0,1,matrix,s8,0.473839
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,nchw_nhwc_quant,2048,s8,0.25,1,16,16777216,1,1.44765,1.44388,1.45005,0.105206,0,11.5893,1.44179,0,1.28834,0.148992,0,1,matrix,s8,0.893665
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,nchw_nhwc_quant,2048,s8,0.25,1,16,16777216,1,1.44652,1.44365,1.44983,0.19773,0,11.5984,1.44098,0,1.28725,0.14336,0,1,matrix,s8,0.893439
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,nchw_nhwc_quant,8192,s8,0.25,1,4,4194304,16,512.148,507.86,551.668,6.4776,1,0.524137,512.139,511.178,5.43322,0,0,1,matrix,s8,0.010647
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,nchw_nhwc_quant,8192,s8,0.25,1,4,4194304,64,40.3527,40.205,41.0791,0.794843,0,6.65223,40.3458,36.9803,20.9532,2.2085,0,1,matrix,s8,0.519475
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,nchw_nhwc_quant,8192,s8,0.25,1,4,4194304,64,23.0469,23.0419,23.0554,0.0218448,0,11.6473,23.04,0,20.7226,2.2084,0,1,matrix,s8,0.899436
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,nchw_nhwc_quant,8192,s8,0.25,1,4,4194304,64,20.9023,20.8977,20.9109,0.0263286,0,12.8424,20.8964,0,20.7442,2.9047,0,1,matrix,s8,0.992708
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,nchw_nhwc_quant,8192,s8,0.25,1,16,16777216,4,509.59,508.77,544.188,0.200661,0,0.526767,509.581,508.135,5.21347,0,0,1,matrix,s8,0.0102321
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,nchw_nhwc_quant,8192,s8,0.25,1,16,16777216,16,27.9955,27.8656,30.3947,0.831878,0,9.58854,27.9804,23.9894,20.7663,2.20406,0,1,matrix,s8,0.741986
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,nchw_nhwc_quant,8192,s8,0.25,1,16,16777216,16,22.82,22.8162,22.8265,0.0149711,0,11.7631,22.8127,0,20.5784,2.20445,0,1,matrix,s8,0.902072
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,nchw_nhwc_quant,8192,s8,0.25,1,16,16777216,16,20.7693,20.7644,20.7776,0.0145088,0,12.9246,20.7632,0,20.5836,2.43291,0,1,matrix,s8,0.991352
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,nchw_nhwc_quant,8192,s8,0.25,1,64,67108864,1,512.72,512.262,541.077,0.167122,0,0.523552,512.71,507.54,5.15272,0,0,1,matrix,s8,0.0100502
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,nchw_nhwc_quant,8192,s8,0.25,1,64,67108864,4,30.6326,30.5493,30.9358,0.232901,0,8.76306,30.6246,23.1273,20.5726,2.2039,0,1,matrix,s8,0.671907
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,nchw_nhwc_quant,8192,s8,0.25,1,64,67108864,4,22.763,22.7598,22.7699,0.0106117,0,11.7926,22.7562,0,20.5416,2.20466,0,1,matrix,s8,0.90269
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,nchw_nhwc_quant,8192,s8,0.25,1,64,67108864,4,21.1207,21.1176,21.1242,0.00813668,0,12.7096,21.1148,0,20.5435,2.25878,0,1,matrix,s8,0.972943
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,nchw_nhwc_quant,8192,s8,0.25,1,256,268435456,1,41.5085,41.424,41.7931,0.199454,0,6.467,41.5004,18.7383,20.5461,2.2028,0,1,matrix,s8,0.495073
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,nchw_nhwc_quant,8192,s8,0.25,1,256,268435456,1,22.7486,22.746,22.7523,0.00887811,0,11.8001,22.7419,0,20.5329,2.20442,0,1,matrix,s8,0.902865
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,nchw_nhwc_quant,8192,s8,0.25,1,256,268435456,1,22.7482,22.7459,22.7533,0.0103361,0,11.8003,22.7424,0,20.5316,2.20091,0,1,matrix,s8,0.90281
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,8192,s8,0.25,1,4,4194304,16,21.989,21.8898,32.8503,0.244712,0,12.2077,21.9819,21.1431,5.40014,0,0,1,matrix,s8,0.245841
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,s8,0.25,1,4,4194304,64,38.6286,38.5376,38.9413,0.260576,0,6.94913,38.6215,36.8439,20.9342,0.67544,0,1,matrix,s8,0.541965
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,s8,0.25,1,4,4194304,64,21.5158,21.51,21.5224,0.0113753,0,12.4762,21.5083,0,20.7229,0.675344,0,1,matrix,s8,0.963473
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,s8,0.25,1,4,4194304,64,20.8628,20.8563,20.8685,0.021612,0,12.8667,20.8571,0,20.7322,1.05813,0,1,matrix,s8,0.993963
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,8192,s8,0.25,1,16,16777216,4,22.2743,22.2091,22.4074,0.301298,0,12.0514,22.2664,20.8442,5.19597,0,0,1,matrix,s8,0.233425
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,s8,0.25,1,16,16777216,16,26.4591,26.3809,42.2424,0.371969,0,10.1453,26.452,23.9691,20.7606,0.6756,0,1,matrix,s8,0.78493
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,s8,0.25,1,16,16777216,16,21.2919,21.2843,21.2965,0.0243151,0,12.6074,21.2854,0,20.5778,0.678816,0,1,matrix,s8,0.966741
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,s8,0.25,1,16,16777216,16,20.6621,20.658,20.6707,0.0199635,0,12.9917,20.6564,0,20.5813,0.79704,0,1,matrix,s8,0.996359
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,8192,s8,0.25,1,64,67108864,1,25.3582,25.2569,25.5792,0.428439,0,10.5858,25.3513,20.1902,5.1488,0,0,1,matrix,s8,0.203118
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,s8,0.25,1,64,67108864,4,29.1146,29.041,29.2276,0.257714,0,9.21995,29.1074,23.1663,20.5728,0.67504,0,1,matrix,s8,0.706942
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,s8,0.25,1,64,67108864,4,21.2339,21.2287,21.2417,0.0163286,0,12.6419,21.2275,0,20.5419,0.67464,0,1,matrix,s8,0.967714
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,s8,0.25,1,64,67108864,4,20.7316,20.7281,20.737,0.0165517,0,12.9481,20.7261,0,20.5428,0.70088,0,1,matrix,s8,0.991145
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,s8,0.25,1,256,268435456,1,42.0201,41.9392,45.9124,0.27932,0,6.38827,42.0083,20.7703,20.5469,0.675456,0,1,matrix,s8,0.489078
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,s8,0.25,1,256,268435456,1,21.2225,21.2174,21.2268,0.0282209,0,12.6486,21.2151,0,20.5334,0.6756,0,1,matrix,s8,0.967905
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,s8,0.25,1,256,268435456,1,21.2205,21.2141,21.2269,0.0198634,0,12.6498,21.2138,0,20.5334,0.671744,0,1,matrix,s8,0.9679
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose,2048,f32,1,1,4,4194304,4,63.1111,62.4146,72.0569,1.83427,0,0.265836,63.104,62.6787,1.3372,0,0,1,matrix,f32,0.0211865
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,transpose,2048,f32,1,1,4,4194304,4,2.72904,2.69638,2.76357,1.21152,0,6.14766,2.72258,2.25655,1.31699,0.076784,0,1,matrix,f32,0.484619
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,transpose,2048,f32,1,1,4,4194304,4,1.3899,1.38582,1.39353,0.199677,0,12.0708,1.38435,0,1.29869,0.073232,0,1,matrix,f32,0.938645
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,transpose,2048,f32,1,1,4,4194304,4,1.35384,1.35044,1.35956,0.545661,0,12.3923,1.34826,0,1.29781,0.156736,0,1,matrix,f32,0.962885
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose,2048,f32,1,1,16,16777216,1,63.1368,62.1486,63.6782,0.797235,0,0.265728,63.1292,61.8151,1.30266,0,0,1,matrix,f32,0.0206607
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,transpose,2048,f32,1,1,16,16777216,1,2.64477,2.63152,2.65647,0.521421,0,6.34355,2.63496,1.24625,1.29962,0.07736,0,1,matrix,f32,0.493046
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,transpose,2048,f32,1,1,16,16777216,1,1.37789,1.37107,1.38033,0.111242,0,12.176,1.37179,0,1.28835,0.07696,0,1,matrix,f32,0.939815
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,transpose,2048,f32,1,1,16,16777216,1,1.37625,1.36811,1.38269,0.57035,0,12.1905,1.37069,0,1.28701,0.069632,0,1,matrix,f32,0.939183
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose,8192,f32,1,1,4,4194304,64,1349.69,1324.84,1388.96,2.6263,0,0.198886,1349.68,1348.24,21.1318,0,0,1,matrix,f32,0.0156636
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,transpose,8192,f32,1,1,4,4194304,64,39.2865,39.1413,41.7505,0.492519,0,6.83277,39.2792,36.7981,20.9374,1.37317,0,1,matrix,f32,0.533059
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,transpose,8192,f32,1,1,4,4194304,64,22.22,22.2148,22.227,0.0174956,0,12.0808,22.2143,0,20.7274,1.37301,0,1,matrix,f32,0.933072
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,transpose,8192,f32,1,1,4,4194304,64,20.8713,20.8664,20.8792,0.0250221,0,12.8615,20.8657,0,20.7341,1.89917,0,1,matrix,f32,0.993699
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose,8192,f32,1,1,16,16777216,16,1328.06,1325.94,1337.41,0.207364,0,0.202126,1328.05,1326.11,20.8395,0,0,1,matrix,f32,0.0156885
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,transpose,8192,f32,1,1,16,16777216,16,27.0731,26.9824,27.432,0.573359,0,9.9152,27.0662,23.9095,20.7615,1.37285,0,1,matrix,f32,0.76701
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,transpose,8192,f32,1,1,16,16777216,16,21.9871,21.9825,21.9961,0.022476,0,12.2088,21.981,0,20.5786,1.37118,0,1,matrix,f32,0.93623
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,transpose,8192,f32,1,1,16,16777216,16,20.7386,20.7317,20.744,0.0367648,0,12.9437,20.733,0,20.5815,1.95941,0,1,matrix,f32,0.99283
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose,8192,f32,1,1,64,67108864,4,1338.22,1329.33,1381.13,1.82022,0,0.200591,1338.21,1332.91,20.6049,0,0,1,matrix,f32,0.0153988
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,transpose,8192,f32,1,1,64,67108864,4,29.6581,29.5955,29.7991,0.328895,0,9.05099,29.6502,23.0087,20.5747,1.37131,0,1,matrix,f32,0.69405
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,transpose,8192,f32,1,1,64,67108864,4,21.9313,21.9243,21.9389,0.0188218,0,12.2398,21.9244,0,20.5427,1.37182,0,1,matrix,f32,0.936966
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,transpose,8192,f32,1,1,64,67108864,4,21.1224,21.1145,21.1287,0.0360714,0,12.7086,21.1171,0,20.5437,2.30118,0,1,matrix,f32,0.972852
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose,8192,f32,1,1,256,268435456,1,1346.86,1344.78,1370.5,0.228477,0,0.199305,1346.84,1326.28,20.5508,0,0,1,matrix,f32,0.0152604
