# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.transforms: T1,T1b,T3,T5
# config.methods: a
# config.variant: avx512
# config.n: 2048; 4096; 8192; 16384
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/v2_isa_matrix_avx512_7800x3d_4070tis.csv
# calibration.timestamp: 2026-07-28T23:53:05+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '210 MHz', 'clocks_mem': '405 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 37.11
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,4,4194304,16,3.94621,3.60464,4.36916,5.9968,1,17.0059,3.9065,3.373,2.55915,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,16,16777216,4,3.39134,3.12496,4.27039,6.33561,1,19.7883,3.34752,2.60008,2.51299,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,64,67108864,1,4.69066,4.33075,5.0963,6.80261,1,14.3069,4.64954,2.11161,2.50403,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,s8,0.25,8,4,4194304,4,1.26257,1.13481,1.35054,6.12373,1,53.1525,1.20822,0.923782,0.64,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,s8,0.25,8,16,16777216,1,1.08958,1.02349,1.25166,12.4213,1,61.5915,1.0521,0.396877,0.63088,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,4096,f16,0.5,8,4,4194304,8,2.147,1.93533,2.2866,5.72486,1,31.257,2.10824,1.70358,1.27782,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,4096,f16,0.5,8,16,16777216,2,2.0505,1.81902,2.21201,7.2972,1,32.7281,1.99758,1.31076,1.26605,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,4096,f16,0.5,8,64,33554432,1,2.04156,1.92268,2.2002,7.20039,1,32.8713,1.99542,0.720934,1.25512,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,4,4194304,64,112.058,110.432,115.764,2.02955,0,2.39551,112.024,109.603,10.326,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,16,16777216,16,64.9144,56.7209,75.0544,12.0453,1,4.13522,64.846,63.3704,10.1226,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,64,67108864,4,66.0286,61.5752,73.8438,4.43299,0,4.06544,65.9774,62.6346,10.0375,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,8192,f32,1,8,256,268435456,1,72.6139,59.6092,98.575,36.23,1,3.69675,72.5452,56.2384,10.0355,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,8,4,4194304,64,20.312,18.3189,23.5457,12.7594,1,13.2156,20.281,17.8046,10.3621,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,8,16,16777216,16,13.2031,12.3934,13.9921,3.61013,0,20.3312,13.1629,12.0751,10.0521,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,8,64,67108864,4,19.0565,18.3833,20.0771,3.73475,0,14.0863,19.0009,16.281,10.8724,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,8,256,268435456,1,26.1987,25.4277,27.698,2.87999,0,10.2461,26.1439,16.1087,9.99208,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,8192,s8,0.25,8,4,4194304,16,8.14669,7.48392,9.06854,8.71594,1,32.9503,8.08555,7.23915,2.60662,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,8192,s8,0.25,8,16,16777216,4,6.95978,6.38562,7.91347,6.17499,1,38.5695,6.91374,6.14546,2.53426,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,8192,s8,0.25,8,64,67108864,1,9.75715,9.3423,9.93794,2.70661,0,27.5117,9.70867,7.18442,2.50347,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,8,4,4194304,32,9.71548,9.14722,20.1507,55.843,1,27.6297,9.68469,8.44394,5.17387,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,8,16,16777216,8,8.20542,7.62299,8.87595,4.96223,0,32.7144,8.1732,7.21267,5.04862,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,8,64,67108864,2,13.1312,12.7314,14.0812,5.90917,1,20.4426,13.0873,10.5,5.22814,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,8192,f16,0.5,8,256,134217728,1,14.4501,14.2367,14.7749,1.75586,0,18.5767,14.4014,9.38357,5.00006,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,16384,f32,1,8,4,4194304,256,496.683,489.539,518.353,1.70098,0,2.16182,496.634,486.027,158.859,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,16384,f32,1,8,16,16777216,64,312.431,289.171,368.612,8.10774,1,3.43673,312.384,309.032,40.3482,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,16384,f32,1,8,64,67108864,16,347.436,327.962,362.44,3.79775,0,3.09048,347.357,338.058,54.7961,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,16384,f32,1,8,256,268435456,4,310.384,294.995,345.149,6.31757,1,3.4594,310.322,297.917,39.9745,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,16384,f32,1,8,4,16777216,64,73.3548,69.9467,79.3961,3.39087,0,14.6377,73.3206,69.2627,40.2328,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,16384,f32,1,8,64,67108864,16,63.4918,62.4774,65.0211,1.44236,0,16.9115,63.428,60.238,43.5909,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,16384,f32,1,8,256,268435456,4,86.7618,85.1117,87.3643,0.892746,0,12.3757,86.7053,76.4769,45.6228,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,16384,s8,0.25,8,4,4194304,64,33.2958,31.3091,34.3482,4.82872,0,32.2486,33.228,30.3934,10.3516,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,16384,s8,0.25,8,16,16777216,16,27.9513,26.6108,28.5052,1.13742,0,38.4147,27.9076,26.6267,10.1238,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,16384,s8,0.25,8,64,67108864,4,37.4281,36.6997,47.3515,3.36555,0,28.6881,37.3796,34.5887,10.4808,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,16384,s8,0.25,8,256,268435456,1,42.7115,42.3517,43.0241,0.601833,0,25.1394,42.6503,32.5939,9.99762,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,4,4194304,128,42.5367,40.308,44.8532,3.29952,0,25.2427,42.5031,38.2015,20.6176,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,16,16777216,32,34.0263,32.1933,35.5972,4.43989,0,31.5562,33.9862,32.2051,20.172,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,64,67108864,8,43.9841,42.0122,45.4966,3.25619,0,24.4121,43.9386,41.193,20.6336,0,0,1,matrix,f16
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,256,268435456,2,56.9107,56.2479,57.6581,1.00186,0,18.8671,56.8436,46.6424,21.2874,0,0,1,matrix,f16
