# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.numactl: 
# config.transforms: rsweep
# config.methods: all
# config.n: 2048; 4096; 8192; 16384
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/bp_rsweep_7800x3d-4070tis.csv
# calibration.timestamp: 2026-08-11T22:08:14+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '2610 MHz', 'clocks_mem': '10251 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 39.87
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,f32,1,8,16,16777216,4,3.27958,3.17885,3.35118,1.71693,0,20.4626,3.58949,2.57341,2.51267,0.001328,0,1,rsweep,f32,0.701435
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,4096,f32,1,8,16,16777216,4,2.3133,2.3005,2.33344,0.503631,0,29.01,2.52397,0,2.51237,0.001344,0,1,rsweep,f32,0.995611
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,quant,4096,f32,1,8,16,16777216,4,2.32638,2.29906,2.34858,0.810657,0,28.8469,2.52648,0,2.51656,0,0,1,rsweep,f32,0.996071
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,1,8,64,67108864,1,4.61684,4.57727,4.70097,1.19177,0,14.5357,5.07477,2.29355,2.50315,0,0,1,rsweep,f32,0.494289
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,f32,1,8,64,67108864,1,4.62875,4.56642,4.6825,1.15267,0,14.4983,5.09141,2.29523,2.5036,0.001344,0,1,rsweep,f32,0.493226
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,4096,f32,1,8,64,67108864,1,2.31575,2.29211,2.35163,0.807514,0,28.9793,2.52133,0,2.50722,0.001312,0,1,rsweep,f32,0.997354
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,quant,4096,f32,1,8,64,67108864,1,2.31738,2.28795,2.36209,0.837423,0,28.959,2.50691,0,2.5019,0,0,1,rsweep,f32,0.998352
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.5,8,4,4194304,8,2.50426,2.13275,2.79332,9.42776,1,26.7978,2.75224,1.63313,1.5723,0,0.539312,1,rsweep,f16,0.57783
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.5,8,16,16777216,2,1.97274,1.83729,2.12564,5.02272,1,34.0181,2.13862,1.14539,1.34488,0,0.244752,1,rsweep,f16,0.623513
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,0.5,8,64,33554432,1,2.13838,1.98449,2.34734,7.11833,1,31.383,2.31464,0.740769,1.26595,0,0.1924,1,rsweep,f16,0.551241
