# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.numactl: 
# config.transforms: matrix
# config.methods: all
# config.n: 2048; 4096; 8192; 16384
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/bp_matrix_nsweep_7800x3d-4070tis.csv
# calibration.timestamp: 2026-08-11T22:08:14+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '2610 MHz', 'clocks_mem': '10251 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 39.87
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,4096,f32,1,8,16,16777216,4,2.49067,2.43907,2.54275,1.34291,0,26.9441,2.62462,0,2.51611,0.251904,0,1,matrix,f32,0.961787
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,64,67108864,1,4.23295,3.97734,4.71269,8.14429,1,15.8539,4.50346,1.84185,2.504,0,0,1,matrix,f32,0.555947
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,64,67108864,1,4.99547,4.94369,5.09053,1.18269,0,13.4339,5.33909,2.32784,2.51566,0.263744,0,1,matrix,f32,0.472629
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,64,67108864,1,2.63841,2.59746,2.69526,1.41718,0,25.4354,2.8073,0,2.53451,0.264272,0,1,matrix,f32,0.902439
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,4096,f32,1,8,64,67108864,1,2.61738,2.58124,2.66667,0.847422,0,25.6397,2.78384,0,2.50336,0.218112,0,1,matrix,f32,0.900699
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,s8,0.25,8,4,4194304,4,15.0055,13.3639,16.201,6.23729,1,4.47229,16.1999,14.6932,0.642608,0,0,1,matrix,s8,0.0395305
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,s8,0.25,8,4,4194304,16,4.19387,3.78282,4.64472,12.3607,1,16.0017,4.50704,3.27866,2.60946,0.399936,0,1,matrix,s8,0.588265
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,s8,0.25,8,4,4194304,16,2.81187,2.78455,2.86735,1.02739,0,23.8663,2.99757,0,2.57192,0.390576,0,1,matrix,s8,0.857778
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,s8,0.25,8,16,16777216,1,13.9708,12.0978,17.133,18.3702,1,4.80353,15.1042,13.3125,0.632608,0,0,1,matrix,s8,0.0419265
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,s8,0.25,8,16,16777216,4,3.69171,3.55653,3.89796,2.64411,0,18.1783,3.9633,2.57414,2.57155,0.398592,0,1,matrix,s8,0.651603
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,s8,0.25,8,16,16777216,4,2.77845,2.74017,2.85872,1.22375,0,24.1534,2.9557,0,2.53914,0.400368,0,1,matrix,s8,0.858277
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,4096,s8,0.25,8,64,67108864,1,5.09899,5.02525,5.16463,1.10511,0,13.1612,5.48541,2.32268,2.54034,0.405984,0,1,matrix,s8,0.46352
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,4096,s8,0.25,8,64,67108864,1,2.77431,2.73556,2.82025,1.12429,0,24.1894,2.95571,0,2.53184,0.405392,0,1,matrix,s8,0.856518
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,s8,0.25,8,4,4194304,4,1.22713,1.15604,1.44646,8.05666,1,54.6875,1.26066,0.929101,0.641184,0,0,1,matrix,s8,0.51532
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,s8,0.25,8,4,4194304,16,3.87516,3.50041,4.60897,19.4416,1,17.3177,4.16349,3.03076,2.61904,0.182,0,1,matrix,s8,0.648124
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,4096,s8,0.25,8,4,4194304,16,2.6213,2.59128,2.69022,1.89611,0,25.6013,2.7851,0,2.57485,0.180928,0,1,matrix,s8,0.923331
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,quant,4096,s8,0.25,8,4,4194304,16,2.49005,2.45628,2.55682,1.0418,0,26.9508,2.66077,0,2.56978,0.305664,0,1,matrix,s8,0.968557
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,s8,0.25,8,16,16777216,1,1.03538,0.993118,1.16439,6.94702,1,64.8157,1.08013,0.368854,0.630656,0,0,1,matrix,s8,0.586737
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,s8,0.25,8,16,16777216,4,3.49922,3.36164,3.69433,2.83139,0,19.1783,3.75962,2.58148,2.56824,0.18704,0,1,matrix,s8,0.687106
